,mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,time,player,capped
2069,115,115,495,495,0.5,3/4,3/4,4/4,2,2,1/8,1/8,1,,0,36,C2,2,1406,0.0,4,False
2070,115,115,495,495,0.5,3/4,3/4,4/4,2,2,1/8,1/8,1,,1,43,G2,2,1406,0.0,7,False
2071,115,115,991/2,991/2,0.5,7/8,7/8,4/4,2,2,1/8,1/8,1,,0,36,C2,2,1407,0.0,4,False
2072,115,115,991/2,991/2,0.5,7/8,7/8,4/4,2,2,1/8,1/8,1,,1,43,G2,2,1407,0.0,7,False
2073,115,115,991/2,991/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,1,0,60,C4,4,1399,0.0,0,False
2074,115,115,991/2,991/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,1,-1,65,F4,4,1399,0.0,0,False
2075,115,115,991/2,991/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,1,0,72,C5,5,1399,0.0,2,False
2076,115,115,991/2,991/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,1,-1,77,F5,5,1399,0.0,1,False
2077,116,116,496,496,0.5,0,0,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1409,0.0,0,False
2078,116,116,496,496,0.5,0,0,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1409,0.0,2,False
2079,116,116,496,496,4.0,0,0,4/4,1,1,1,1,1,-1,0,60,C4,4,1408,0.0,0,False
2080,116,116,496,496,4.0,0,0,4/4,1,1,1,1,1,-1,-1,65,F4,4,1408,0.0,0,False
2081,116,116,496,496,4.0,0,0,4/4,1,1,1,1,1,-1,0,72,C5,5,1408,0.0,2,False
2082,116,116,496,496,4.0,0,0,4/4,1,1,1,1,1,-1,-1,77,F5,5,1408,0.0,1,False
2083,116,116,993/2,993/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1410,0.0,0,False
2084,116,116,993/2,993/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1410,0.0,2,False
2085,116,116,497,497,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1411,0.0,0,False
2086,116,116,497,497,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1411,0.0,2,False
2087,116,116,995/2,995/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1412,0.0,0,False
2088,116,116,995/2,995/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1412,0.0,2,False
2089,116,116,498,498,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1413,0.0,0,False
2090,116,116,498,498,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1413,0.0,2,False
2091,116,116,997/2,997/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1414,0.0,0,False
2092,116,116,997/2,997/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1414,0.0,2,False
2093,116,116,499,499,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1415,0.0,0,False
2094,116,116,499,499,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1415,0.0,2,False
2095,116,116,999/2,999/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1416,0.0,0,False
2096,116,116,999/2,999/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1416,0.0,2,False
2097,117,117,500,500,0.5,0,0,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1417,0.0,7,False
2098,117,117,1001/2,1001/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1418,0.0,7,False
2099,117,117,501,501,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1419,0.0,7,False
2100,117,117,1003/2,1003/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1420,0.0,7,False
2101,117,117,502,502,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1421,0.0,7,False
2102,117,117,1005/2,1005/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1422,0.0,7,False
2103,117,117,503,503,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1423,0.0,7,False
2104,117,117,1007/2,1007/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,8,44,G#2,2,1424,0.0,7,False
2105,118,118,504,504,0.5,0,0,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1425,0.0,0,False
2106,118,118,1009/2,1009/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1426,0.0,0,False
2107,118,118,505,505,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1427,0.0,0,False
2108,118,118,1011/2,1011/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1428,0.0,0,False
2109,118,118,506,506,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1429,0.0,0,False
2110,118,118,1013/2,1013/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1430,0.0,0,False
2111,118,118,507,507,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1431,0.0,0,False
2112,118,118,1015/2,1015/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1432,0.0,0,False
2113,119,119,508,508,0.5,0,0,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1433,0.0,7,False
2114,119,119,1017/2,1017/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1434,0.0,7,False
2115,119,119,509,509,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1435,0.0,7,False
2116,119,119,1019/2,1019/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1436,0.0,7,False
2117,119,119,510,510,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1437,0.0,7,False
2118,119,119,1021/2,1021/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1438,0.0,7,False
2119,119,119,511,511,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1439,0.0,7,False
2120,119,119,1023/2,1023/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1440,0.0,7,False
2121,120,120,512,512,1.5,0,0,4/4,2,1,3/8,1/4,3/2,,-1,41,F2,2,1444,0.0,0,False
2122,120,120,512,512,2.0,0,0,4/4,1,1,1/2,1/2,1,,8,68,G#4,4,1441,0.0,1,False
2123,120,120,1027/2,1027/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1445,0.0,0,False
2124,120,120,514,514,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,-1,65,F4,4,1442,0.0,0,False
2125,120,120,1029/2,1029/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1446,0.0,0,False
2126,120,120,515,515,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,0,60,C4,4,1443,0.0,0,False
2127,120,120,1031/2,1031/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1447,0.0,0,False
2128,121,121,516,516,1.0,0,0,4/4,2,1,1/4,1/4,1,,9,39,D#2,2,1450,0.0,7,False
2129,121,121,516,516,1.0,0,0,4/4,1,1,1/4,1/4,1,,2,62,D4,4,1448,0.0,2,False
2130,121,121,517,517,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,6,42,F#2,2,1451,0.0,3,False
2131,121,121,517,517,3.0,1/4,1/4,4/4,1,1,3/4,1/2,3/2,,-1,65,F4,4,1449,0.0,0,False
2132,121,121,518,518,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,-1,41,F2,2,1452,0.0,0,False
2133,121,121,519,519,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,36,C2,2,1453,0.0,4,False
2134,122,122,520,520,1.5,0,0,4/4,2,1,3/8,1/4,3/2,,-1,41,F2,2,1457,0.0,0,False
2135,122,122,521,521,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,0,60,C4,4,1454,0.0,0,False
2136,122,122,1043/2,1043/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1458,0.0,0,False
2137,122,122,522,522,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,-1,65,F4,4,1455,0.0,0,False
2138,122,122,1045/2,1045/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1459,0.0,0,False
2139,122,122,523,523,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,0,72,C5,5,1456,0.0,2,False
2140,122,122,1047/2,1047/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,1460,0.0,0,False
2141,123,123,524,524,1.0,0,0,4/4,2,1,1/4,1/4,1,,9,39,D#2,2,1463,0.0,7,False
2142,123,123,524,524,2.0,0,0,4/4,1,1,1/2,1/2,1,,8,68,G#4,4,1461,0.0,1,False
2143,123,123,525,525,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,6,42,F#2,2,1464,0.0,3,False
2144,123,123,526,526,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,0,36,C2,2,1465,0.0,4,False
2145,123,123,526,526,2.0,1/2,1/2,4/4,1,1,1/2,1/2,1,,1,67,G4,4,1462,0.0,3,False
2146,123,123,527,527,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,1,43,G2,2,1466,0.0,7,False
2147,124,124,528,528,1.0,0,0,4/4,2,1,1/4,1/4,1,,0,48,C3,3,1470,0.0,3,False
2148,124,124,528,528,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,55,G3,3,1470,0.0,4,False
2149,124,124,528,528,1.0,0,0,4/4,1,1,1/4,1/4,1,,4,64,E4,4,1467,0.0,1,False
2150,124,124,528,528,1.0,0,0,4/4,1,1,1/4,1/4,1,,0,72,C5,5,1467,0.0,2,False
2151,124,124,1059/2,1059/2,1.0,3/8,3/8,4/4,2,1,1/4,1/4,1,,1,43,G2,2,1471,0.0,7,False
2152,124,124,1059/2,1059/2,1.0,3/8,3/8,4/4,2,1,1/4,1/4,1,,4,52,E3,3,1471,0.0,8,False
2153,124,124,1059/2,1059/2,1.0,3/8,3/8,4/4,1,1,1/4,1/4,1,,0,60,C4,4,1468,0.0,0,False
2154,124,124,1059/2,1059/2,1.0,3/8,3/8,4/4,1,1,1/4,1/4,1,,1,67,G4,4,1468,0.0,3,False
2155,124,124,531,531,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,1472,0.0,8,False
2156,124,124,531,531,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,1472,0.0,3,False
2157,124,124,531,531,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,55,G3,3,1469,0.0,4,False
2158,124,124,531,531,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,4,64,E4,4,1469,0.0,1,False
2159,125,125,532,532,0.5,0,0,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,1479,0.0,3,False
2160,125,125,532,532,0.5,0,0,4/4,2,1,1/8,1/8,1,,0,60,C4,4,1479,0.0,0,False
2161,125,125,532,532,0.6666666666666666,0,0,4/4,1,1,1/6,1/4,2/3,,-1,65,F4,4,1473,0.0,0,False
2162,125,125,532,532,0.6666666666666666,0,0,4/4,1,1,1/6,1/4,2/3,,3,69,A4,4,1473,0.0,3,False
2163,125,125,1598/3,1598/3,0.6666666666666666,1/6,1/6,4/4,1,1,1/6,1/4,2/3,,5,71,B4,4,1474,0.0,0,False
2164,125,125,1600/3,1600/3,0.6666666666666666,1/3,1/3,4/4,1,1,1/6,1/4,2/3,,3,69,A4,4,1475,0.0,3,False
2165,125,125,534,534,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,7,49,C#3,3,1480,0.0,0,False
2166,125,125,534,534,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,8,56,G#3,3,1480,0.0,8,False
2167,125,125,534,534,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,-1,65,F4,4,1476,0.0,0,False
2168,125,125,534,534,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,8,68,G#4,4,1476,0.0,1,False
2169,125,125,1604/3,1604/3,0.6666666666666666,2/3,2/3,4/4,1,1,1/6,1/4,2/3,,10,70,A#4,4,1477,0.0,5,False
2170,125,125,1606/3,1606/3,0.6666666666666666,5/6,5/6,4/4,1,1,1/6,1/4,2/3,,8,68,G#4,4,1478,0.0,1,False
2171,126,126,536,536,1.0,0,0,4/4,2,1,1/4,1/4,1,,0,48,C3,3,1484,0.0,3,False
2172,126,126,536,536,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,55,G3,3,1484,0.0,4,False
2173,126,126,536,536,0.5,0,0,4/4,1,1,1/8,1/8,1,,4,64,E4,4,1481,0.0,1,False
2174,126,126,536,536,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1481,0.0,3,False
2175,126,126,1073/2,1073/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,2,62,D4,4,1482,0.0,2,False
2176,126,126,537,537,2.0,1/4,1/4,4/4,1,1,1/2,1/2,1,,4,64,E4,4,1483,0.0,1,False
2177,127,127,1083/2,1083/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,4,64,E4,4,1485,0.0,1,False
2178,127,127,2167/4,2167/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1486,0.0,3,False
2179,127,127,542,542,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,4,76,E5,5,1487,0.0,8,False
2180,127,127,2169/4,2169/4,0.25,9/16,9/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1488,0.0,2,False
2181,127,127,1085/2,1085/2,0.25,5/8,5/8,4/4,1,1,1/16,1/16,1,,2,74,D5,5,1489,0.0,3,False
2182,127,127,2171/4,2171/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,1,79,G5,5,1490,0.0,8,False
2183,129,129,548,548,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1491,0.0,3,False
2184,129,129,548,548,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1491,0.0,2,False
2185,129,129,1097/2,1097/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1492,0.0,3,False
2186,129,129,1097/2,1097/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1492,0.0,2,False
2187,129,129,549,549,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1493,0.0,3,False
2188,129,129,549,549,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1493,0.0,2,False
2189,129,129,1099/2,1099/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1494,0.0,2,False
2190,129,129,2199/4,2199/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1495,0.0,3,False
2191,129,129,2199/4,2199/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1495,0.0,2,False
2192,129,129,2201/4,2201/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1496,0.0,3,False
2193,129,129,2201/4,2201/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1496,0.0,2,False
2194,129,129,2203/4,2203/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1497,0.0,2,False
2195,129,129,551,551,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1498,0.0,3,False
2196,129,129,551,551,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1498,0.0,2,False
2197,129,129,2205/4,2205/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1499,0.0,2,False
2198,129,129,1103/2,1103/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1500,0.0,3,False
2199,129,129,1103/2,1103/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1500,0.0,2,False
2200,130,130,552,552,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1501,0.0,3,False
2201,130,130,552,552,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1501,0.0,0,False
2202,130,130,1105/2,1105/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1502,0.0,3,False
2203,130,130,1105/2,1105/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1502,0.0,0,False
2204,130,130,553,553,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1503,0.0,3,False
2205,130,130,553,553,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1503,0.0,0,False
2206,130,130,1107/2,1107/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1504,0.0,0,False
2207,130,130,2215/4,2215/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1505,0.0,3,False
2208,130,130,2215/4,2215/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1505,0.0,0,False
2209,130,130,2217/4,2217/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1506,0.0,3,False
2210,130,130,2217/4,2217/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1506,0.0,0,False
2211,130,130,2219/4,2219/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1507,0.0,0,False
2212,130,130,555,555,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1508,0.0,3,False
2213,130,130,555,555,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1508,0.0,0,False
2214,130,130,2221/4,2221/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1509,0.0,0,False
2215,130,130,1111/2,1111/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1510,0.0,3,False
2216,130,130,1111/2,1111/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1510,0.0,0,False
2217,131,131,556,556,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1511,0.0,3,False
2218,131,131,556,556,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1511,0.0,2,False
2219,131,131,1113/2,1113/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1512,0.0,3,False
2220,131,131,1113/2,1113/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1512,0.0,2,False
2221,131,131,557,557,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1513,0.0,3,False
2222,131,131,557,557,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1513,0.0,2,False
2223,131,131,1115/2,1115/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1514,0.0,2,False
2224,131,131,2231/4,2231/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1515,0.0,3,False
2225,131,131,2231/4,2231/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1515,0.0,2,False
2226,131,131,2233/4,2233/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1516,0.0,3,False
2227,131,131,2233/4,2233/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1516,0.0,2,False
2228,131,131,2235/4,2235/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1517,0.0,2,False
2229,131,131,559,559,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1518,0.0,3,False
2230,131,131,559,559,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1518,0.0,2,False
2231,131,131,2237/4,2237/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1519,0.0,2,False
2232,131,131,1119/2,1119/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1520,0.0,3,False
2233,131,131,1119/2,1119/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1520,0.0,2,False
2234,132,132,560,560,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1521,0.0,3,False
2235,132,132,560,560,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1521,0.0,0,False
2236,132,132,1121/2,1121/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1522,0.0,3,False
2237,132,132,1121/2,1121/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1522,0.0,0,False
2238,132,132,561,561,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1523,0.0,3,False
2239,132,132,561,561,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1523,0.0,0,False
2240,132,132,1123/2,1123/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1524,0.0,0,False
2241,132,132,2247/4,2247/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1525,0.0,3,False
2242,132,132,2247/4,2247/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1525,0.0,0,False
2243,132,132,2249/4,2249/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1526,0.0,3,False
2244,132,132,2249/4,2249/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1526,0.0,0,False
2245,132,132,2251/4,2251/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1527,0.0,0,False
2246,132,132,563,563,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1528,0.0,3,False
2247,132,132,563,563,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1528,0.0,0,False
2248,132,132,2253/4,2253/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1529,0.0,0,False
2249,132,132,1127/2,1127/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1530,0.0,3,False
2250,132,132,1127/2,1127/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1530,0.0,0,False
2251,133,133,564,564,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,2,38,D2,2,1541,0.0,8,False
2252,133,133,564,564,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1531,0.0,3,False
2253,133,133,564,564,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1531,0.0,2,False
2254,133,133,1129/2,1129/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1532,0.0,3,False
2255,133,133,1129/2,1129/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1532,0.0,2,False
2256,133,133,2259/4,2259/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1542,0.0,2,False
2257,133,133,565,565,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1533,0.0,3,False
2258,133,133,565,565,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1533,0.0,2,False
2259,133,133,1131/2,1131/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1543,0.0,3,False
2260,133,133,1131/2,1131/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1534,0.0,2,False
2261,133,133,2263/4,2263/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1535,0.0,3,False
2262,133,133,2263/4,2263/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1535,0.0,2,False
2263,133,133,2265/4,2265/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1536,0.0,3,False
2264,133,133,2265/4,2265/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1536,0.0,2,False
2265,133,133,1133/2,1133/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1544,0.0,2,False
2266,133,133,2267/4,2267/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1537,0.0,2,False
2267,133,133,567,567,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1545,0.0,3,False
2268,133,133,567,567,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1538,0.0,3,False
2269,133,133,567,567,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1538,0.0,2,False
2270,133,133,2269/4,2269/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1539,0.0,2,False
2271,133,133,1135/2,1135/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1546,0.0,2,False
2272,133,133,1135/2,1135/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1540,0.0,3,False
2273,133,133,1135/2,1135/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1540,0.0,2,False
2274,134,134,568,568,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,1557,0.0,4,False
2275,134,134,568,568,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1547,0.0,3,False
2276,134,134,568,568,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1547,0.0,0,False
2277,134,134,1137/2,1137/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1548,0.0,3,False
2278,134,134,1137/2,1137/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1548,0.0,0,False
2279,134,134,2275/4,2275/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,1558,0.0,7,False
2280,134,134,569,569,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1549,0.0,3,False
2281,134,134,569,569,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1549,0.0,0,False
2282,134,134,1139/2,1139/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1559,0.0,3,False
