,mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,time,player,capped,conflicting
986,57,57,262,262,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,0,48,C3,3,692,113.74999999999997,8,False,False
987,57,57,525/2,525/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,693,113.99999999999997,8,False,False
988,57,57,525/2,525/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,693,113.99999999999997,5,False,False
989,57,57,525/2,525/2,0.5,5/8,5/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,686,113.99999999999997,1,False,False
990,57,57,263,263,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,694,114.24999999999997,8,False,False
991,57,57,263,263,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,1,55,G3,3,694,114.24999999999997,5,False,False
992,57,57,263,263,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,0,72,C5,5,687,114.24999999999997,1,False,False
993,58,58,264,264,0.5,0,0,4/4,2,1,1/8,1/8,1,,0,48,C3,3,703,114.74999999999997,8,False,False
994,58,58,264,264,0.5,0,0,4/4,2,1,1/8,1/8,1,,1,55,G3,3,703,114.74999999999997,5,False,False
995,58,58,264,264,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,695,114.74999999999997,1,False,False
996,58,58,529/2,529/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,704,114.99999999999997,6,True,False
997,58,58,529/2,529/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,696,114.99999999999997,8,False,False
998,58,58,265,265,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,705,115.24999999999997,8,False,False
999,58,58,265,265,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,697,115.24999999999997,1,False,False
1000,58,58,531/2,531/2,0.25,3/8,3/8,4/4,2,1,1/16,1/16,1,,2,50,D3,3,706,115.49999999999997,0,False,False
1001,58,58,531/2,531/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,74,D5,5,698,115.49999999999997,2,False,False
1002,58,58,1063/4,1063/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,707,115.62499999999997,8,False,False
1003,58,58,1063/4,1063/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,699,115.62499999999997,1,False,False
1004,58,58,533/2,533/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,708,115.99999999999997,3,True,False
1005,58,58,533/2,533/2,0.5,5/8,5/8,4/4,1,1,1/8,1/8,1,,4,64,E4,4,700,115.99999999999997,6,False,False
1006,58,58,267,267,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,41,F2,2,709,116.24999999999997,1,True,False
1007,58,58,267,267,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,-1,65,F4,4,701,116.24999999999997,2,False,False
1008,58,58,535/2,535/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,6,42,F#2,2,710,116.49999999999997,-1,False,True
1009,58,58,535/2,535/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,6,66,F#4,4,702,116.49999999999997,3,False,False
1010,59,59,268,268,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,43,G2,2,719,116.74999999999997,4,True,False
1011,59,59,268,268,1.0,0,0,4/4,1,1,1/4,1/4,1,,1,67,G4,4,711,116.74999999999997,-1,False,True
1012,59,59,269,269,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,,1,43,G2,2,720,117.24999999999997,4,True,False
1013,59,59,269,269,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,712,117.24999999999997,8,True,False
1014,59,59,269,269,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,1,79,G5,5,712,117.24999999999997,-1,False,True
1015,59,59,1077/4,1077/4,0.5,5/16,5/16,4/4,2,1,1/8,1/8,1,,1,43,G2,2,721,117.37499999999997,4,True,False
1016,59,59,1077/4,1077/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,713,117.37499999999997,8,True,False
1017,59,59,1077/4,1077/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,1,79,G5,5,713,117.37499999999997,-1,False,True
1018,59,59,1079/4,1079/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,722,117.62499999999997,4,True,False
1019,59,59,1079/4,1079/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,714,117.62499999999997,8,True,False
1020,59,59,1079/4,1079/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,79,G5,5,714,117.62499999999997,-1,False,True
1021,59,59,541/2,541/2,0.5,5/8,5/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,715,117.99999999999997,1,False,False
1022,59,59,271,271,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,0,60,C4,4,716,118.24999999999997,7,False,False
1023,59,59,543/2,543/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,717,118.49999999999997,0,False,False
1024,59,59,1087/4,1087/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,9,63,D#4,4,718,118.62499999999997,3,False,False
1025,60,60,272,272,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,732,118.74999999999997,8,False,False
1026,60,60,272,272,0.25,0,0,4/4,1,1,1/16,1/16,1,,4,64,E4,4,723,118.74999999999997,6,False,False
1027,60,60,1089/4,1089/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,9,63,D#4,4,724,118.87499999999997,3,False,False
1028,60,60,545/2,545/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,4,64,E4,4,725,118.99999999999997,6,False,False
1029,60,60,1091/4,1091/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,733,119.12499999999997,8,False,False
1030,60,60,1091/4,1091/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,726,119.12499999999997,8,True,False
1031,60,60,1093/4,1093/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,727,119.37499999999997,6,False,False
1032,60,60,547/2,547/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,734,119.49999999999997,8,False,False
1033,60,60,547/2,547/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,728,119.49999999999997,8,True,False
1034,60,60,274,274,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,0,60,C4,4,729,119.74999999999997,7,False,False
1035,60,60,549/2,549/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,735,119.99999999999997,3,True,False
1036,60,60,549/2,549/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,735,119.99999999999997,8,False,False
1037,60,60,275,275,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,736,120.24999999999997,3,True,False
1038,60,60,275,275,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,736,120.24999999999997,8,False,False
1039,60,60,551/2,551/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,1,55,G3,3,730,120.49999999999997,5,False,False
1040,60,60,1103/4,1103/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,8,56,G#3,3,731,120.62499999999997,1,True,False
1041,61,61,276,276,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,3,45,A2,2,746,120.74999999999997,-1,False,True
1042,61,61,276,276,0.25,0,0,4/4,1,1,1/16,1/16,1,,3,57,A3,3,737,120.74999999999997,7,False,False
1043,61,61,1105/4,1105/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,8,56,G#3,3,738,120.87499999999997,1,True,False
1044,61,61,553/2,553/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,3,57,A3,3,739,120.99999999999997,7,False,False
1045,61,61,1107/4,1107/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,747,121.12499999999997,6,True,False
1046,61,61,1107/4,1107/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,740,121.12499999999997,7,False,False
1047,61,61,1109/4,1109/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,741,121.37499999999997,0,False,False
1048,61,61,555/2,555/2,1.0,3/8,3/8,4/4,2,1,1/4,1/4,1,,3,45,A2,2,748,121.49999999999997,6,True,False
1049,61,61,555/2,555/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,0,60,C4,4,742,121.49999999999997,7,False,False
1050,61,61,278,278,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,3,57,A3,3,743,121.74999999999997,7,False,False
1051,61,61,557/2,557/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,0,36,C2,2,749,121.99999999999997,-1,False,True
1052,61,61,557/2,557/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,749,121.99999999999997,6,True,False
1053,61,61,279,279,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,36,C2,2,750,122.24999999999997,-1,False,True
1054,61,61,279,279,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,3,45,A2,2,750,122.24999999999997,6,True,False
1055,61,61,559/2,559/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,3,57,A3,3,744,122.49999999999997,7,False,False
1056,61,61,1119/4,1119/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,8,56,G#3,3,745,122.62499999999997,1,True,False
1057,62,62,280,280,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,1,43,G2,2,763,122.74999999999997,4,True,False
1058,62,62,280,280,0.25,0,0,4/4,1,1,1/16,1/16,1,,1,55,G3,3,751,122.74999999999997,5,False,False
1059,62,62,1121/4,1121/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,6,54,F#3,3,752,122.87499999999997,6,False,False
1060,62,62,561/2,561/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,1,55,G3,3,753,122.99999999999997,5,False,False
1061,62,62,1123/4,1123/4,0.75,3/16,3/16,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,764,123.12499999999997,5,False,False
1062,62,62,1123/4,1123/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,754,123.12499999999997,8,True,False
1063,62,62,563/2,563/2,0.75,3/8,3/8,4/4,2,1,3/16,1/8,3/2,,1,43,G2,2,765,123.49999999999997,4,True,False
1064,62,62,563/2,563/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,1,55,G3,3,755,123.49999999999997,5,False,False
1065,62,62,1127/4,1127/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,6,54,F#3,3,756,123.62499999999997,6,False,False
1066,62,62,282,282,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,1,55,G3,3,757,123.74999999999997,5,False,False
1067,62,62,1129/4,1129/4,0.75,9/16,9/16,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,766,123.87499999999997,5,False,False
1068,62,62,1129/4,1129/4,0.75,9/16,9/16,4/4,1,1,3/16,1/8,3/2,,1,67,G4,4,758,123.87499999999997,8,True,False
1069,62,62,283,283,0.75,3/4,3/4,4/4,2,1,3/16,1/8,3/2,,1,43,G2,2,767,124.24999999999997,4,True,False
1070,62,62,283,283,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,55,G3,3,759,124.24999999999997,5,False,False
1071,62,62,1133/4,1133/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,6,54,F#3,3,760,124.37499999999997,6,False,False
1072,62,62,567/2,567/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,1,55,G3,3,761,124.49999999999997,5,False,False
1073,62,62,1135/4,1135/4,0.25,15/16,15/16,4/4,2,1,1/16,1/16,1,,1,55,G3,3,768,124.62499999999997,5,False,False
1074,62,62,1135/4,1135/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,762,124.62499999999997,8,True,False
1075,63,63,569/2,569/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,775,124.99999999999997,5,False,False
1076,63,63,569/2,569/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,769,124.99999999999997,8,True,False
1077,63,63,285,285,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,,1,55,G3,3,776,125.24999999999997,5,False,False
1078,63,63,285,285,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,770,125.24999999999997,6,False,False
1079,63,63,1141/4,1141/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,771,125.37499999999997,8,True,False
1080,63,63,571/2,571/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,777,125.49999999999997,4,True,False
1081,63,63,1143/4,1143/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,772,125.62499999999997,0,False,False
1082,63,63,286,286,0.5,1/2,1/2,4/4,2,1,1/8,1/8,1,,2,50,D3,3,778,125.74999999999997,0,False,False
1083,63,63,573/2,573/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,40,E2,2,779,125.99999999999997,3,True,False
1084,63,63,287,287,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,1,43,G2,2,780,126.24999999999997,4,True,False
1085,63,63,575/2,575/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,781,126.49999999999997,0,False,False
1086,63,63,575/2,575/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,773,126.49999999999997,0,False,False
1087,63,63,1151/4,1151/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,9,63,D#4,4,774,126.62499999999997,3,False,False
1088,64,64,288,288,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,4,52,E3,3,790,126.74999999999997,6,False,False
1089,64,64,288,288,0.25,0,0,4/4,1,1,1/16,1/16,1,,4,64,E4,4,782,126.74999999999997,8,False,False
1090,64,64,1153/4,1153/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,9,63,D#4,4,783,126.87499999999997,3,False,False
1091,64,64,577/2,577/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,4,64,E4,4,784,126.99999999999997,8,False,False
1092,64,64,1155/4,1155/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,791,127.12499999999997,6,False,False
1093,64,64,1155/4,1155/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,785,127.12499999999997,8,True,False
1094,64,64,1157/4,1157/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,786,127.37499999999997,6,False,False
1095,64,64,579/2,579/2,1.0,3/8,3/8,4/4,2,1,1/4,1/4,1,,4,52,E3,3,792,127.49999999999997,6,False,False
1096,64,64,579/2,579/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,787,127.49999999999997,8,True,False
1097,64,64,290,290,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,10,70,A#4,4,788,127.74999999999997,2,False,False
1098,64,64,581/2,581/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,793,127.99999999999997,6,False,False
1099,64,64,581/2,581/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,10,58,A#3,3,793,127.99999999999997,7,False,False
1100,64,64,291,291,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,52,E3,3,794,128.24999999999997,6,False,False
1101,64,64,291,291,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,10,58,A#3,3,794,128.24999999999997,7,False,False
1102,64,64,583/2,583/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,8,68,G#4,4,789,128.49999999999997,-1,False,True
1103,65,65,292,292,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,3,57,A3,3,803,128.74999999999997,7,False,False
1104,65,65,292,292,0.25,0,0,4/4,1,1,1/16,1/16,1,,3,69,A4,4,795,128.74999999999997,6,False,False
1105,65,65,1169/4,1169/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,8,68,G#4,4,796,128.87499999999997,-1,False,True
1106,65,65,585/2,585/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,3,69,A4,4,797,128.99999999999997,6,False,False
1107,65,65,1171/4,1171/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,57,A3,3,804,129.12499999999997,7,False,False
1108,65,65,1171/4,1171/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,798,129.12499999999997,1,False,False
1109,65,65,1173/4,1173/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,2,74,D5,5,799,129.37499999999997,2,False,False
1110,65,65,587/2,587/2,1.0,3/8,3/8,4/4,2,1,1/4,1/4,1,,3,57,A3,3,805,129.49999999999997,7,False,False
1111,65,65,587/2,587/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,800,129.49999999999997,1,False,False
1112,65,65,294,294,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,3,69,A4,4,801,129.74999999999997,6,False,False
1113,65,65,589/2,589/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,806,129.99999999999997,8,True,False
1114,65,65,589/2,589/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,57,A3,3,806,129.99999999999997,7,False,False
1115,65,65,295,295,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,-1,53,F3,3,807,130.24999999999997,8,True,False
1116,65,65,295,295,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,3,57,A3,3,807,130.24999999999997,7,False,False
1117,65,65,591/2,591/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,802,130.49999999999997,6,False,False
1118,66,66,296,296,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,819,130.74999999999997,5,False,False
1119,66,66,296,296,0.25,0,0,4/4,1,1,1/16,1/16,1,,1,67,G4,4,808,130.74999999999997,8,True,False
1120,66,66,1185/4,1185/4,0.25,1/16,1/16,4/4,1,1,1/16,1/16,1,,6,66,F#4,4,809,130.87499999999997,3,False,False
1121,66,66,593/2,593/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,1,67,G4,4,810,130.99999999999997,8,True,False
1122,66,66,1187/4,1187/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,820,131.12499999999997,4,True,False
1123,66,66,1187/4,1187/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,1,55,G3,3,811,131.12499999999997,5,False,False
1124,66,66,595/2,595/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,821,131.49999999999997,5,False,False
1125,66,66,595/2,595/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,1,67,G4,4,812,131.49999999999997,8,True,False
1126,66,66,1191/4,1191/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,6,66,F#4,4,813,131.62499999999997,3,False,False
1127,66,66,298,298,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,1,67,G4,4,814,131.74999999999997,8,True,False
1128,66,66,1193/4,1193/4,0.5,9/16,9/16,4/4,2,1,1/8,1/8,1,,1,43,G2,2,822,131.87499999999997,4,True,False
1129,66,66,1193/4,1193/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,55,G3,3,815,131.87499999999997,5,False,False
1130,66,66,1195/4,1195/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,823,132.12499999999997,4,True,False
1131,66,66,1195/4,1195/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,1,55,G3,3,816,132.12499999999997,5,False,False
1132,66,66,299,299,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,1,55,G3,3,824,132.24999999999997,5,False,False
1133,66,66,299,299,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,4,64,E4,4,817,132.24999999999997,8,False,False
1134,66,66,599/2,599/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,825,132.49999999999997,5,False,False
1135,66,66,599/2,599/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,4,64,E4,4,818,132.49999999999997,8,False,False
1136,67,67,300,300,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,835,132.74999999999997,0,True,False
1137,67,67,300,300,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,835,132.74999999999997,5,False,False
1138,67,67,300,300,0.75,0,0,4/4,1,1,3/16,1/8,3/2,,0,60,C4,4,826,132.74999999999997,7,False,False
1139,67,67,1203/4,1203/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,836,133.12499999999997,0,True,False
1140,67,67,1203/4,1203/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,55,G3,3,836,133.12499999999997,5,False,False
1141,67,67,1203/4,1203/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,827,133.12499999999997,7,False,False
1142,67,67,301,301,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,,10,46,A#2,2,837,133.24999999999997,-1,False,True
1143,67,67,301,301,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,,-1,53,F3,3,837,133.24999999999997,7,False,False
1144,67,67,301,301,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,10,58,A#3,3,828,133.24999999999997,-1,False,True
1145,67,67,1205/4,1205/4,0.5,5/16,5/16,4/4,2,1,1/8,1/8,1,,5,47,B2,2,838,133.37499999999997,4,True,False
1146,67,67,1205/4,1205/4,0.5,5/16,5/16,4/4,2,1,1/8,1/8,1,,6,54,F#3,3,838,133.37499999999997,6,False,False
1147,67,67,1205/4,1205/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,5,59,B3,3,829,133.37499999999997,0,False,False
1148,67,67,1207/4,1207/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,839,133.62499999999997,0,True,False
1149,67,67,1207/4,1207/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,1,55,G3,3,839,133.62499999999997,5,False,False
1150,67,67,1207/4,1207/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,830,133.62499999999997,7,False,False
1151,67,67,1209/4,1209/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,60,C4,4,831,133.87499999999997,7,False,False
1152,67,67,1211/4,1211/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,832,134.12499999999997,7,False,False
1153,67,67,303,303,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,10,46,A#2,2,840,134.24999999999997,-1,False,True
1154,67,67,303,303,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,840,134.24999999999997,7,False,False
1155,67,67,303,303,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,10,58,A#3,3,833,134.24999999999997,8,False,False
1156,67,67,607/2,607/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,5,47,B2,2,841,134.49999999999997,4,True,False
1157,67,67,607/2,607/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,6,54,F#3,3,841,134.49999999999997,6,False,False
1158,67,67,607/2,607/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,59,B3,3,834,134.49999999999997,0,False,False
1159,68,68,304,304,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,851,134.74999999999997,0,True,False
1160,68,68,304,304,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,851,134.74999999999997,5,False,False
1161,68,68,304,304,0.75,0,0,4/4,1,1,3/16,1/8,3/2,,0,60,C4,4,842,134.74999999999997,7,False,False
1162,68,68,1219/4,1219/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,852,135.12499999999997,0,True,False
1163,68,68,1219/4,1219/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,55,G3,3,852,135.12499999999997,5,False,False
1164,68,68,1219/4,1219/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,843,135.12499999999997,7,False,False
1165,68,68,305,305,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,,10,46,A#2,2,853,135.24999999999997,-1,False,True
1166,68,68,305,305,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,,-1,53,F3,3,853,135.24999999999997,7,False,False
1167,68,68,305,305,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,10,58,A#3,3,844,135.24999999999997,8,False,False
1168,68,68,1221/4,1221/4,0.5,5/16,5/16,4/4,2,1,1/8,1/8,1,,5,47,B2,2,854,135.37499999999997,4,True,False
1169,68,68,1221/4,1221/4,0.5,5/16,5/16,4/4,2,1,1/8,1/8,1,,6,54,F#3,3,854,135.37499999999997,6,False,False
1170,68,68,1221/4,1221/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,5,59,B3,3,845,135.37499999999997,0,False,False
1171,68,68,1223/4,1223/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,855,135.62499999999997,0,True,False
1172,68,68,1223/4,1223/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,1,55,G3,3,855,135.62499999999997,5,False,False
1173,68,68,1223/4,1223/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,846,135.62499999999997,7,False,False
1174,68,68,1225/4,1225/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,60,C4,4,847,135.87499999999997,7,False,False
1175,68,68,1227/4,1227/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,848,136.12499999999997,7,False,False
1176,68,68,307,307,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,5,59,B3,3,849,136.24999999999997,0,False,False
1177,68,68,307,307,0.5,3/4,3/4,4/4,1,1,1/8,1/8,1,,2,62,D4,4,849,136.24999999999997,8,False,False
1178,68,68,615/2,615/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,60,C4,4,850,136.49999999999997,7,False,False
1179,68,68,615/2,615/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,9,63,D#4,4,850,136.49999999999997,3,False,False
1180,69,69,308,308,1.0,0,0,4/4,2,1,1/4,1/4,1,,0,48,C3,3,858,136.74999999999997,0,True,False
1181,69,69,308,308,1.0,0,0,4/4,2,1,1/4,1/4,1,,4,52,E3,3,858,136.74999999999997,6,False,False
1182,69,69,308,308,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,55,G3,3,858,136.74999999999997,5,False,False
1183,69,69,308,308,1.0,0,0,4/4,1,1,1/4,1/4,1,,0,60,C4,4,856,136.74999999999997,7,False,False
