mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
46	46	439/2	439/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		2	62	D4	4	553
47	47	220	220	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	572
47	47	220	220	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	572
47	47	881/4	881/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	562
47	47	881/4	881/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	562
47	47	441/2	441/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	573
47	47	441/2	441/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	573
47	47	441/2	441/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	563
47	47	441/2	441/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	563
47	47	883/4	883/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	564
47	47	883/4	883/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1	1	1	67	G4	4	564
47	47	221	221	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	574
47	47	221	221	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	574
47	47	221	221	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		4	64	E4	4	565
47	47	221	221	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	1	67	G4	4	565
47	47	885/4	885/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	566
47	47	885/4	885/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	566
47	47	443/2	443/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	575
47	47	443/2	443/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	575
47	47	443/2	443/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		-1	65	F4	4	567
47	47	443/2	443/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	567
47	47	887/4	887/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	568
47	47	887/4	887/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	568
47	47	222	222	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	576
47	47	222	222	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	576
47	47	222	222	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		1	67	G4	4	569
47	47	222	222	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		0	72	C5	5	569
47	47	445/2	445/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	577
47	47	445/2	445/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	577
47	47	445/2	445/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	570
47	47	445/2	445/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	570
47	47	223	223	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	578
47	47	223	223	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	578
47	47	223	223	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	571
47	47	223	223	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		0	72	C5	5	571
47	47	447/2	447/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	579
47	47	447/2	447/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	579
48	48	224	224	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	587
48	48	224	224	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	587
48	48	224	224	1.0	0	0	4/4	1	1	1/4		1/4	1		4	76	E5	5	580
48	48	449/2	449/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	588
48	48	449/2	449/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	588
48	48	225	225	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	589
48	48	225	225	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	55	G3	3	589
48	48	225	225	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	581
48	48	451/2	451/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	590
48	48	451/2	451/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	590
48	48	903/4	903/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	582
48	48	226	226	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	53	F3	3	591
48	48	226	226	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	591
48	48	226	226	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		3	69	A4	4	583
48	48	905/4	905/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	584
48	48	453/2	453/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	592
48	48	453/2	453/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	592
48	48	907/4	907/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	585
48	48	227	227	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		6	54	F#3	3	593
48	48	227	227	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	593
48	48	455/2	455/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		6	54	F#3	3	594
48	48	455/2	455/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	594
48	48	455/2	455/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	594
48	48	911/4	911/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	586
49	49	228	228	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	602
49	49	228	228	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	602
49	49	228	228	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	595
49	49	457/2	457/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	603
49	49	457/2	457/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	603
49	49	457/2	457/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	596
49	49	229	229	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	604
49	49	229	229	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	604
49	49	229	229	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	597
49	49	459/2	459/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	605
49	49	459/2	459/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	605
49	49	459/2	459/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		1	79	G5	5	598
49	49	230	230	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	606
49	49	230	230	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	606
49	49	230	230	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	599
49	49	461/2	461/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	607
49	49	461/2	461/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	607
49	49	923/4	923/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	600
49	49	231	231	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		5	47	B2	2	608
49	49	231	231	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	608
49	49	463/2	463/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	609
49	49	463/2	463/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	609
49	49	927/4	927/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	601
50	50	232	232	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	617
50	50	232	232	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	617
50	50	232	232	1.0	0	0	4/4	1	1	1/4		1/4	1		4	76	E5	5	610
50	50	465/2	465/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	618
50	50	465/2	465/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	618
50	50	233	233	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	619
50	50	233	233	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	55	G3	3	619
50	50	233	233	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	611
50	50	467/2	467/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	620
50	50	467/2	467/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	620
50	50	935/4	935/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	612
50	50	234	234	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	53	F3	3	621
50	50	234	234	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	621
50	50	234	234	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		3	69	A4	4	613
50	50	937/4	937/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	614
50	50	469/2	469/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	622
50	50	469/2	469/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	622
50	50	939/4	939/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	615
50	50	235	235	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		6	54	F#3	3	623
50	50	235	235	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	623
50	50	471/2	471/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	624
50	50	471/2	471/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	624
50	50	943/4	943/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	616
51	51	236	236	0.5	0	0	4/4	2	1	1/8		1/8	1		5	47	B2	2	631
51	51	236	236	0.5	0	0	4/4	2	1	1/8		1/8	1		2	50	D3	3	631
51	51	236	236	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	625
51	51	473/2	473/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	632
51	51	473/2	473/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	632
51	51	473/2	473/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	626
51	51	237	237	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	633
51	51	237	237	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	633
51	51	237	237	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		-1	77	F5	5	627
51	51	949/4	949/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	628
51	51	475/2	475/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	634
51	51	475/2	475/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	634
51	51	475/2	475/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	74	D5	5	629
51	51	951/4	951/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	630
51	51	238	238	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	635
51	51	238	238	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	635
51	51	477/2	477/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	636
51	51	477/2	477/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	636
51	51	239	239	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	637
51	51	239	239	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	637
51	51	479/2	479/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	638
51	51	479/2	479/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	638
52	52	240	240	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	646
52	52	240	240	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	646
52	52	240	240	1.0	0	0	4/4	1	1	1/4		1/4	1		4	76	E5	5	639
52	52	481/2	481/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	647
52	52	481/2	481/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	647
52	52	241	241	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	648
52	52	241	241	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	55	G3	3	648
52	52	241	241	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	640
52	52	483/2	483/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	649
52	52	483/2	483/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	649
52	52	967/4	967/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	641
52	52	242	242	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	53	F3	3	650
52	52	242	242	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	650
52	52	242	242	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		3	69	A4	4	642
52	52	969/4	969/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	643
52	52	485/2	485/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	651
52	52	485/2	485/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	651
52	52	971/4	971/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	644
52	52	243	243	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		6	54	F#3	3	652
52	52	243	243	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	652
52	52	487/2	487/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	653
52	52	487/2	487/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	653
52	52	975/4	975/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	645
53	53	244	244	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	661
53	53	244	244	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	661
53	53	244	244	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	654
53	53	489/2	489/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	662
53	53	489/2	489/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	662
53	53	489/2	489/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	655
53	53	245	245	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		3	45	A2	2	663
53	53	245	245	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	663
53	53	245	245	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	656
53	53	491/2	491/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	664
53	53	491/2	491/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	664
53	53	491/2	491/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		1	79	G5	5	657
53	53	246	246	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	665
53	53	246	246	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	665
53	53	246	246	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	658
53	53	493/2	493/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	666
53	53	493/2	493/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	666
53	53	987/4	987/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	659
53	53	247	247	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		5	47	B2	2	667
53	53	247	247	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	667
53	53	495/2	495/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	668
53	53	495/2	495/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	668
53	53	991/4	991/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	660
54	54	248	248	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	676
54	54	248	248	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	676
54	54	248	248	1.0	0	0	4/4	1	1	1/4		1/4	1		4	76	E5	5	669
54	54	497/2	497/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	677
54	54	497/2	497/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	677
54	54	249	249	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	678
54	54	249	249	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	55	G3	3	678
54	54	249	249	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	670
54	54	499/2	499/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	679
54	54	499/2	499/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	679
54	54	999/4	999/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	671
54	54	250	250	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	53	F3	3	680
54	54	250	250	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	680
54	54	250	250	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		3	69	A4	4	672
54	54	1001/4	1001/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	673
54	54	501/2	501/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	681
54	54	501/2	501/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	681
54	54	1003/4	1003/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	674
54	54	251	251	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		6	54	F#3	3	682
54	54	251	251	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	682
54	54	503/2	503/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	683
54	54	503/2	503/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	683
54	54	1007/4	1007/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	675
55	55	252	252	0.5	0	0	4/4	2	1	1/8		1/8	1		5	47	B2	2	690
55	55	252	252	0.5	0	0	4/4	2	1	1/8		1/8	1		2	50	D3	3	690
55	55	252	252	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	684
55	55	505/2	505/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	691
55	55	505/2	505/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	691
55	55	505/2	505/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	685
55	55	253	253	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	692
55	55	253	253	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	692
55	55	253	253	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		-1	77	F5	5	686
55	55	1013/4	1013/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	687
55	55	507/2	507/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	693
55	55	507/2	507/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	693
55	55	507/2	507/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	74	D5	5	688
55	55	1015/4	1015/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	689
55	55	254	254	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	694
55	55	254	254	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	694
55	55	509/2	509/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	695
55	55	509/2	509/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	695
55	55	255	255	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	696
55	55	255	255	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	696
57	57	260	260	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	705
57	57	260	260	0.5	0	0	4/4	1	1	1/8		1/8	1		0	72	C5	5	697
57	57	521/2	521/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	706
57	57	521/2	521/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	698
57	57	261	261	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	707
57	57	261	261	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	699
57	57	523/2	523/2	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		2	50	D3	3	708
57	57	523/2	523/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	74	D5	5	700
57	57	1047/4	1047/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		0	48	C3	3	709
57	57	1047/4	1047/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	701
57	57	525/2	525/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	710
57	57	525/2	525/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	702
57	57	263	263	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	711
57	57	263	263	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65	F4	4	703
57	57	527/2	527/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-6	42	Gb2	2	712
57	57	527/2	527/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		-6	66	Gb4	4	704
58	58	264	264	1.0	0	0	4/4	2	1	1/4		1/4	1		1	43	G2	2	721
58	58	264	264	1.0	0	0	4/4	1	1	1/4		1/4	1		1	67	G4	4	713
58	58	265	265	0.25	1/4	1/4	4/4	2	1	1/16		1/16	1		1	43	G2	2	722
58	58	265	265	0.25	1/4	1/4	4/4	2	1	1/16		1/16	1		1	55	G3	3	722
58	58	265	265	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	714
58	58	265	265	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		1	79	G5	5	714
58	58	1061/4	1061/4	0.5	5/16	5/16	4/4	2	1	1/8		1/8	1		1	43	G2	2	723
58	58	1061/4	1061/4	0.5	5/16	5/16	4/4	2	1	1/8		1/8	1		1	55	G3	3	723
58	58	1061/4	1061/4	0.5	5/16	5/16	4/4	1	1	1/8		1/8	1		1	67	G4	4	715
58	58	1061/4	1061/4	0.5	5/16	5/16	4/4	1	1	1/8		1/8	1		1	79	G5	5	715
58	58	1063/4	1063/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	43	G2	2	724
58	58	1063/4	1063/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	724
58	58	1063/4	1063/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	716
58	58	1063/4	1063/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	716
58	58	533/2	533/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	717
58	58	267	267	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		0	60	C4	4	718
58	58	535/2	535/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	719
58	58	1071/4	1071/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-3	63	Eb4	4	720
59	59	268	268	0.75	0	0	4/4	2	1	3/16		1/8	3/2		0	48	C3	3	734
59	59	268	268	0.25	0	0	4/4	1	1	1/16		1/16	1		4	64	E4	4	725
59	59	1073/4	1073/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		-3	63	Eb4	4	726
59	59	537/2	537/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	727
59	59	1075/4	1075/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		0	48	C3	3	735
59	59	1075/4	1075/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	728
59	59	1077/4	1077/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	729
59	59	539/2	539/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	736
59	59	539/2	539/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	730
59	59	270	270	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		0	60	C4	4	731
59	59	541/2	541/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	737
59	59	541/2	541/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	737
59	59	541/2	541/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	737
59	59	271	271	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	40	E2	2	738
59	59	271	271	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	738
59	59	271	271	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	738
59	59	543/2	543/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		1	55	G3	3	732
59	59	1087/4	1087/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-4	56	Ab3	3	733
60	60	272	272	0.75	0	0	4/4	2	1	3/16		1/8	3/2		3	45	A2	2	748
60	60	272	272	0.25	0	0	4/4	1	1	1/16		1/16	1		3	57	A3	3	739
